"CLIENT_CODE","FILE_NBR","SUBMISSION_NUMBER","LINE_NUMBER","AMOUNT"
"23",100001,"00100001070120180630201910302019030537","01","1740687373"
"23",100254,"00100254010120191231201905202020103537","05","284725159"
"23",100254,"00100254010120191231201905202020103537","06","910067"
"23",100254,"00100254010120191231201905202020103537","07","285635226"
"23",100254,"00100254010120191231201905202020103537","08","44742484"
"23",100254,"00100254010120191231201905202020103537","09","69688004"
"23",100254,"00100254010120191231201905202020103537","10","12128769"
"23",100254,"00100254010120191231201905202020103537","11","91799531"
"23",100254,"00100254010120191231201905202020103537","12","218358788"
"23",100254,"00100254010120191231201905202020103537","13","67276438"
"23",100254,"00100254010120191231201905202020103537","14","16999642"
"23",100254,"00100254010120191231201905202020103537","15","4012778"
"23",100254,"00100254010120191231201905202020103537","16","12986864"
"23",100254,"00100254010120191231201905202020103537","17","80263302"
"23",100254,"00100254010120191231201905202020103537","18","-20387792"
"23",100254,"00100254010120191231201905202020103537","19",
"23",100254,"00100254010120191231201905202020103537","21",
"23",100254,"00100254010120191231201905202020103537","24","0"
"23",100254,"00100254010120191231201905202020103537","25","59875510"
"23",100256,"00100256010120191231201905282020113523","01","2242932404"
"23",100256,"00100256010120191231201905282020113523","02","896361868"
"23",100256,"00100256010120191231201905282020113523","03","3139294272"
"23",100256,"00100256010120191231201905282020113523","04","2870487422"
"23",100256,"00100256010120191231201905282020113523","05","268806850"
"23",100256,"00100256010120191231201905282020113523","06","23532828"
"23",100256,"00100256010120191231201905282020113523","07","292339678"
"23",100256,"00100256010120191231201905282020113523","08","53482453"
"23",100256,"00100256010120191231201905282020113523","09","89360600"
"23",100256,"00100256010120191231201905282020113523","10","21480488"
"23",100256,"00100256010120191231201905282020113523","11","86079339"
"23",100256,"00100256010120191231201905282020113523","12","250402880"
"23",100256,"00100256010120191231201905282020113523","13","41936798"
"23",100256,"00100256010120191231201905282020113523","14","45882716"
"23",100256,"00100256010120191231201905282020113523","15","803839"
"23",100256,"00100256010120191231201905282020113523","16","45078877"
"23",100256,"00100256010120191231201905282020113523","17","87015675"
"23",100256,"00100256010120191231201905282020113523","18","-22048824"
"23",100256,"00100256010120191231201905282020113523","19",
"23",100256,"00100256010120191231201905282020113523","21",
"23",100256,"00100256010120191231201905282020113523","24","0"
"23",100256,"00100256010120191231201905282020113523","25","64966851"
"23",100258,"00100258010120191231201906302020011347","01","2708543632"
"23",100258,"00100258010120191231201906302020011347","02","988128487"
"23",100258,"00100258010120191231201906302020011347","03","3696672119"
"23",100258,"00100258010120191231201906302020011347","04","3293444500"
"23",100258,"00100258010120191231201906302020011347","05","403227619"
"23",100258,"00100258010120191231201906302020011347","06","7185663"
"23",100258,"00100258010120191231201906302020011347","07","410413282"
"23",100258,"00100258010120191231201906302020011347","08","84208790"
"23",100258,"00100258010120191231201906302020011347","09","121200924"
"23",100258,"00100258010120191231201906302020011347","10","26533879"
"23",100258,"00100258010120191231201906302020011347","11","123249359"
"23",100258,"00100258010120191231201906302020011347","12","355192952"
"23",100258,"00100258010120191231201906302020011347","13","55220330"
"23",100258,"00100258010120191231201906302020011347","14","6594930"
"23",100258,"00100258010120191231201906302020011347","15","349685"
"23",100258,"00100258010120191231201906302020011347","16","6245245"
"23",100258,"00100258010120191231201906302020011347","17","61465575"
"23",100258,"00100258010120191231201906302020011347","18","-15369000"
"23",100258,"00100258010120191231201906302020011347","19",
"23",100258,"00100258010120191231201906302020011347","21",
"23",100258,"00100258010120191231201906302020011347","24","0"
"23",100258,"00100258010120191231201906302020011347","25","46096575"
"23",100259,"00100259010120191231201905222020123712","01","550921913"
"23",100259,"00100259010120191231201905222020123712","02","324347306"
"23",100259,"00100259010120191231201905222020123712","03","875269219"
"23",100259,"00100259010120191231201905222020123712","04","804718890"
"23",100259,"00100259010120191231201905222020123712","05","70550329"
"23",100259,"00100259010120191231201905222020123712","06","332691"
"23",100259,"00100259010120191231201905222020123712","07","70883020"
"23",100259,"00100259010120191231201905222020123712","08","18566322"
"23",100259,"00100259010120191231201905222020123712","09","18607747"
"23",100259,"00100259010120191231201905222020123712","10","6261392"
"23",100259,"00100259010120191231201905222020123712","11","30475779"
"23",100259,"00100259010120191231201905222020123712","12","73911240"
"23",100259,"00100259010120191231201905222020123712","13","-3028220"
"23",100259,"00100259010120191231201905222020123712","14","38485"
"23",100259,"00100259010120191231201905222020123712","15","581"
"23",100259,"00100259010120191231201905222020123712","16","37904"
"23",100259,"00100259010120191231201905222020123712","17","-2990316"
"23",100259,"00100259010120191231201905222020123712","18","176162"
"23",100259,"00100259010120191231201905222020123712","19",
"23",100259,"00100259010120191231201905222020123712","21",
"23",100259,"00100259010120191231201905222020123712","24","0"
"23",100259,"00100259010120191231201905222020123712","25","-2814154"
"23",100260,"00100260010120191231201905182020015355","01","1322430233"
"23",100260,"00100260010120191231201905182020015355","02","654602697"
"23",100260,"00100260010120191231201905182020015355","03","1977032930"
"23",100260,"00100260010120191231201905182020015355","04","1762035337"
"23",100260,"00100260010120191231201905182020015355","05","214997593"
"23",100260,"00100260010120191231201905182020015355","06","10536231"
"23",100260,"00100260010120191231201905182020015355","07","225533824"
"23",100260,"00100260010120191231201905182020015355","08","41294113"
"23",100260,"00100260010120191231201905182020015355","09","43062961"
"23",100260,"00100260010120191231201905182020015355","10","14732303"
"23",100260,"00100260010120191231201905182020015355","11","75738215"
"23",100260,"00100260010120191231201905182020015355","12","174827592"
"23",100260,"00100260010120191231201905182020015355","13","50706232"
"23",100260,"00100260010120191231201905182020015355","14","38089421"
"23",100260,"00100260010120191231201905182020015355","15","921675"
"23",100260,"00100260010120191231201905182020015355","16","37167746"
"23",100260,"00100260010120191231201905182020015355","17","87873978"
"23",100260,"00100260010120191231201905182020015355","18","-21848101"
"23",100260,"00100260010120191231201905182020015355","19",
"23",100260,"00100260010120191231201905182020015355","21",
"23",100260,"00100260010120191231201905182020015355","24","0"
"23",100260,"00100260010120191231201905182020015355","25","66025877"
"23",100264,"00100264010120191231201905192020091420","01","2274992648"
"23",100264,"00100264010120191231201905192020091420","02","1012615995"
"23",100264,"00100264010120191231201905192020091420","03","3287608643"
"23",100264,"00100264010120191231201905192020091420","04","3041000680"
"23",100264,"00100264010120191231201905192020091420","05","246607963"
"23",100264,"00100264010120191231201905192020091420","06","30640907"
"23",100264,"00100264010120191231201905192020091420","07","277248870"
"23",100264,"00100264010120191231201905192020091420","08","57286735"
"23",100264,"00100264010120191231201905192020091420","09","56699037"
"23",100264,"00100264010120191231201905192020091420","10","21851681"
"23",100264,"00100264010120191231201905192020091420","11","85470696"
"23",100264,"00100264010120191231201905192020091420","12","221308149"
"23",100264,"00100264010120191231201905192020091420","13","55940721"
"23",100264,"00100264010120191231201905192020091420","14","26416159"
"23",100264,"00100264010120191231201905192020091420","15","874423"
"23",100264,"00100264010120191231201905192020091420","16","25541736"
"23",100264,"00100264010120191231201905192020091420","17","81482457"
"23",100264,"00100264010120191231201905192020091420","18","-20703504"
"23",100264,"00100264010120191231201905192020091420","19",
"23",100264,"00100264010120191231201905192020091420","21",
"23",100264,"00100264010120191231201905192020091420","24","0"
"23",100264,"00100264010120191231201905192020091420","25","60778953"
"23",100282,"00100282010120191231201905272020081107","01","27835579"
"23",100282,"00100282010120191231201905272020081107","02","81799791"
"23",100282,"00100282010120191231201905272020081107","03","109635370"
"23",100282,"00100282010120191231201905272020081107","04","84350269"
"23",100282,"00100282010120191231201905272020081107","05","25285101"
"23",100282,"00100282010120191231201905272020081107","06","310516"
"23",100282,"00100282010120191231201905272020081107","07","25595617"
"23",100282,"00100282010120191231201905272020081107","08","4967148"
"23",100282,"00100282010120191231201905272020081107","09","5244220"
"23",100282,"00100282010120191231201905272020081107","10","2920908"
"23",100282,"00100282010120191231201905272020081107","11","7801222"
"23",100282,"00100282010120191231201905272020081107","12","20933498"
"23",100282,"00100282010120191231201905272020081107","13","4662119"
"23",100282,"00100282010120191231201905272020081107","14","3734718"
"23",100282,"00100282010120191231201905272020081107","15","3399357"
"23",100282,"00100282010120191231201905272020081107","16","335361"
"23",100282,"00100282010120191231201905272020081107","17","4997480"
"23",100282,"00100282010120191231201905272020081107","18",
"23",100282,"00100282010120191231201905272020081107","19",
"23",100282,"00100282010120191231201905272020081107","21",
"23",100282,"00100282010120191231201905272020081107","24","0"
"23",100282,"00100282010120191231201905272020081107","25","4997480"
"23",103004,"00103004100120180930201902062020111127","01","37301987"
"23",103004,"00103004100120180930201902062020111127","02","2352496"
"23",103004,"00103004100120180930201902062020111127","03","39654483"
"23",103004,"00103004100120180930201902062020111127","04","15810391"
"23",103004,"00103004100120180930201902062020111127","05","23844092"
"23",103004,"00103004100120180930201902062020111127","06","28602"
"23",103004,"00103004100120180930201902062020111127","07","23872694"
"23",103004,"00103004100120180930201902062020111127","08","5746665"
"23",103004,"00103004100120180930201902062020111127","09","4564970"
"23",103004,"00103004100120180930201902062020111127","10","3219126"
"23",103004,"00103004100120180930201902062020111127","11","4568190"
"23",103004,"00103004100120180930201902062020111127","12","18098951"
"23",103004,"00103004100120180930201902062020111127","13","5773743"
"23",103004,"00103004100120180930201902062020111127","14","666389"
"23",103004,"00103004100120180930201902062020111127","15","586387"
"23",103004,"00103004100120180930201902062020111127","16","80002"
"23",103004,"00103004100120180930201902062020111127","17","5853745"
"23",103004,"00103004100120180930201902062020111127","18",
"23",103004,"00103004100120180930201902062020111127","19",
"23",103004,"00103004100120180930201902062020111127","21",
"23",103004,"00103004100120180930201902062020111127","24","0"
"23",103004,"00103004100120180930201902062020111127","25","5853745"
"23",103027,"00103027100120180930201902112020090742","01","12928612"
"23",103027,"00103027100120180930201902112020090742","02","567436"
"23",103027,"00103027100120180930201902112020090742","03","13496048"
"23",103027,"00103027100120180930201902112020090742","04","6123060"
"23",103027,"00103027100120180930201902112020090742","05","7372988"
"23",103027,"00103027100120180930201902112020090742","06","3411"
"23",103027,"00103027100120180930201902112020090742","07","7376399"
"23",103027,"00103027100120180930201902112020090742","08","2181950"
"23",103027,"00103027100120180930201902112020090742","09","2319909"
"23",103027,"00103027100120180930201902112020090742","10","743063"
"23",103027,"00103027100120180930201902112020090742","11","1186841"
"23",103027,"00103027100120180930201902112020090742","12","6431763"
"23",103027,"00103027100120180930201902112020090742","13","944636"
"23",103027,"00103027100120180930201902112020090742","14","128702"
"23",103027,"00103027100120180930201902112020090742","15","0"
"23",103027,"00103027100120180930201902112020090742","16","128702"
"23",103027,"00103027100120180930201902112020090742","17","1073338"
"23",103027,"00103027100120180930201902112020090742","18",
"23",103027,"00103027100120180930201902112020090742","19",
"23",103027,"00103027100120180930201902112020090742","21",
"23",103027,"00103027100120180930201902112020090742","24","0"
"23",100001,"00100001070120180630201910302019030537","02","1867859711"
"23",100001,"00100001070120180630201910302019030537","03","3608547084"
"23",100001,"00100001070120180630201910302019030537","04","2997434306"
"23",100001,"00100001070120180630201910302019030537","05","611112778"
"23",100001,"00100001070120180630201910302019030537","06","107246020"
"23",100001,"00100001070120180630201910302019030537","07","718358798"
"23",100001,"00100001070120180630201910302019030537","08","176192765"
"23",100001,"00100001070120180630201910302019030537","09","204461108"
"23",100001,"00100001070120180630201910302019030537","10","85834437"
"23",100001,"00100001070120180630201910302019030537","11","256234351"
"23",100001,"00100001070120180630201910302019030537","12","722722661"
"23",100001,"00100001070120180630201910302019030537","13","-4363863"
"23",100001,"00100001070120180630201910302019030537","14","4757717"
"23",100001,"00100001070120180630201910302019030537","15","3147604"
"23",100001,"00100001070120180630201910302019030537","16","1610113"
"23",100001,"00100001070120180630201910302019030537","17","-2753750"
"23",100001,"00100001070120180630201910302019030537","18",
"23",100001,"00100001070120180630201910302019030537","19",
"23",100001,"00100001070120180630201910302019030537","21",
"23",100001,"00100001070120180630201910302019030537","24","0"
"23",100001,"00100001070120180630201910302019030537","25","-2753750"
"23",100002,"00100002100120180930201902262020023058","01","1362058195"
"23",100002,"00100002100120180930201902262020023058","02","836841670"
"23",100002,"00100002100120180930201902262020023058","03","2198899865"
"23",100002,"00100002100120180930201902262020023058","04","1852967065"
"23",100002,"00100002100120180930201902262020023058","05","345932800"
"23",100002,"00100002100120180930201902262020023058","06","8124460"
"23",100002,"00100002100120180930201902262020023058","07","354057260"
"23",100002,"00100002100120180930201902262020023058","08","91232118"
"23",100002,"00100002100120180930201902262020023058","09","90197262"
"23",100002,"00100002100120180930201902262020023058","10","34401337"
"23",100002,"00100002100120180930201902262020023058","11","106957603"
"23",100002,"00100002100120180930201902262020023058","12","322788320"
"23",100002,"00100002100120180930201902262020023058","13","31268940"
"23",100002,"00100002100120180930201902262020023058","14","5015551"
"23",100002,"00100002100120180930201902262020023058","15","2496982"
"23",100002,"00100002100120180930201902262020023058","16","2518569"
"23",100002,"00100002100120180930201902262020023058","17","33787509"
"23",100002,"00100002100120180930201902262020023058","18",
"23",100002,"00100002100120180930201902262020023058","19",
"23",100002,"00100002100120180930201902262020023058","21",
"23",100002,"00100002100120180930201902262020023058","24","0"
"23",100002,"00100002100120180930201902262020023058","25","33787509"
"23",100004,"00100004100120180930201911142019090245","01","9610069"
"23",100004,"00100004100120180930201911142019090245","02","15720114"
"23",100004,"00100004100120180930201911142019090245","03","25330183"
"23",100004,"00100004100120180930201911142019090245","04","16225698"
"23",100004,"00100004100120180930201911142019090245","05","9104485"
"23",100004,"00100004100120180930201911142019090245","06","310549"
"23",100004,"00100004100120180930201911142019090245","07","9415034"
"23",100004,"00100004100120180930201911142019090245","08","3162557"
"23",100004,"00100004100120180930201911142019090245","09","1688461"
"23",100004,"00100004100120180930201911142019090245","10","1388280"
"23",100004,"00100004100120180930201911142019090245","11","4641481"
"23",100004,"00100004100120180930201911142019090245","12","10880779"
"23",100004,"00100004100120180930201911142019090245","13","-1465745"
"23",100004,"00100004100120180930201911142019090245","14","846942"
"23",100004,"00100004100120180930201911142019090245","15","0"
"23",100004,"00100004100120180930201911142019090245","16","846942"
"23",100004,"00100004100120180930201911142019090245","17","-618803"
"23",100004,"00100004100120180930201911142019090245","18",
"23",100004,"00100004100120180930201911142019090245","19",
"23",100004,"00100004100120180930201911142019090245","21",
"23",100004,"00100004100120180930201911142019090245","24","0"
"23",100004,"00100004100120180930201911142019090245","25","-618803"
"23",100006,"00100006100120180930201903112020020556","01","8061631168"
"23",100006,"00100006100120180930201903112020020556","02","5595469351"
"23",100006,"00100006100120180930201903112020020556","03","13657100519"
"23",100006,"00100006100120180930201903112020020556","04","11248368642"
"23",100006,"00100006100120180930201903112020020556","05","2408731877"
"23",100006,"00100006100120180930201903112020020556","06","176589805"
"23",100006,"00100006100120180930201903112020020556","07","2585321682"
"23",100006,"00100006100120180930201903112020020556","08","474023967"
"23",100006,"00100006100120180930201903112020020556","09","601086291"
"23",100006,"00100006100120180930201903112020020556","10","349789072"
"23",100006,"00100006100120180930201903112020020556","11","735560850"
"23",100006,"00100006100120180930201903112020020556","12","2160460180"
"23",100006,"00100006100120180930201903112020020556","13","424861502"
"23",100006,"00100006100120180930201903112020020556","14","94246976"
"23",100006,"00100006100120180930201903112020020556","15","8489746"
"23",100006,"00100006100120180930201903112020020556","16","85757230"
"23",100006,"00100006100120180930201903112020020556","17","510618732"
"23",100006,"00100006100120180930201903112020020556","18",
"23",100006,"00100006100120180930201903112020020556","19",
"23",100006,"00100006100120180930201903112020020556","21",
"23",100006,"00100006100120180930201903112020020556","24","0"
"23",100006,"00100006100120180930201903112020020556","25","510618732"
"23",100007,"00100007010120191231201907072020010714","01","11635572843"
"23",100007,"00100007010120191231201907072020010714","02","8124668459"
"23",100007,"00100007010120191231201907072020010714","03","19760241302"
"23",100007,"00100007010120191231201907072020010714","04","16062379805"
"23",100007,"00100007010120191231201907072020010714","05","3697861497"
"23",100007,"00100007010120191231201907072020010714","06","165343205"
"23",100007,"00100007010120191231201907072020010714","07","3863204702"
"23",100007,"00100007010120191231201907072020010714","08","773611585"
"23",100007,"00100007010120191231201907072020010714","09","796956802"
"23",100007,"00100007010120191231201907072020010714","10","476123068"
"23",100007,"00100007010120191231201907072020010714","11","1199761291"
"23",100007,"00100007010120191231201907072020010714","12","3246452746"
"23",100007,"00100007010120191231201907072020010714","13","616751956"
"23",100007,"00100007010120191231201907072020010714","14","500094926"
"23",100007,"00100007010120191231201907072020010714","15","201065627"
"23",100007,"00100007010120191231201907072020010714","16","299029299"
"23",100007,"00100007010120191231201907072020010714","17","915781255"
"23",100007,"00100007010120191231201907072020010714","18",
"23",100007,"00100007010120191231201907072020010714","19",
"23",100007,"00100007010120191231201907072020010714","21",
"23",100007,"00100007010120191231201907072020010714","24","0"
"23",100007,"00100007010120191231201907072020010714","25","915781255"
"23",100008,"00100008100120180930201902252020034130","01","2729719858"
"23",100008,"00100008100120180930201902252020034130","02","2783267966"
"23",100008,"00100008100120180930201902252020034130","03","5512987824"
"23",100008,"00100008100120180930201902252020034130","04","4102075389"
"23",100008,"00100008100120180930201902252020034130","05","1410912435"
"23",100008,"00100008100120180930201902252020034130","06","12126770"
"23",100008,"00100008100120180930201902252020034130","07","1423039205"
"23",100008,"00100008100120180930201902252020034130","08","276170031"
"23",100008,"00100008100120180930201902252020034130","09","358531611"
"23",100008,"00100008100120180930201902252020034130","10","76870494"
"23",100008,"00100008100120180930201902252020034130","11","449558247"
"23",100008,"00100008100120180930201902252020034130","12","1161130383"
"23",100008,"00100008100120180930201902252020034130","13","261908822"
"23",100008,"00100008100120180930201902252020034130","14","25139466"
"23",100008,"00100008100120180930201902252020034130","15","4960092"
"23",100008,"00100008100120180930201902252020034130","16","20179374"
"23",100008,"00100008100120180930201902252020034130","17","282088196"
"23",100008,"00100008100120180930201902252020034130","18","-98195"
"23",100008,"00100008100120180930201902252020034130","19",
"23",100008,"00100008100120180930201902252020034130","21",
"23",100008,"00100008100120180930201902252020034130","24","0"
"23",100008,"00100008100120180930201902252020034130","25","281990001"
"23",100010,"00100010010120191231201906262020040448","01","1746280560"
"23",100010,"00100010010120191231201906262020040448","02","663821741"
"23",100010,"00100010010120191231201906262020040448","03","2410102301"
"23",100010,"00100010010120191231201906262020040448","04","2051890501"
"23",100010,"00100010010120191231201906262020040448","05","358211800"
"23",100010,"00100010010120191231201906262020040448","06","5828634"
"23",100010,"00100010010120191231201906262020040448","07","364040434"
"23",100010,"00100010010120191231201906262020040448","08","92472563"
"23",100010,"00100010010120191231201906262020040448","09","82302334"
"23",100010,"00100010010120191231201906262020040448","10","25759944"
"23",100010,"00100010010120191231201906262020040448","11","124083670"
"23",100010,"00100010010120191231201906262020040448","12","324618511"
"23",100010,"00100010010120191231201906262020040448","13","39421923"
"23",100010,"00100010010120191231201906262020040448","14","7948018"
"23",100010,"00100010010120191231201906262020040448","15","3589418"
"23",100010,"00100010010120191231201906262020040448","16","4358600"
"23",100010,"00100010010120191231201906262020040448","17","43780523"
"23",100010,"00100010010120191231201906262020040448","18","-10864000"
"23",100010,"00100010010120191231201906262020040448","19",
"23",100010,"00100010010120191231201906262020040448","21",
"23",100010,"00100010010120191231201906262020040448","24","0"
"23",100010,"00100010010120191231201906262020040448","25","32916523"
"23",100012,"00100012100120180930201902192020022806","01","2509177336"
"23",100012,"00100012100120180930201902192020022806","02","2384621572"
"23",100012,"00100012100120180930201902192020022806","03","4893798908"
"23",100012,"00100012100120180930201902192020022806","04","3889768003"
"23",100012,"00100012100120180930201902192020022806","05","1004030905"
"23",100012,"00100012100120180930201902192020022806","06","33957810"
"23",100012,"00100012100120180930201902192020022806","07","1037988715"
"23",100012,"00100012100120180930201902192020022806","08","282732660"
"23",100012,"00100012100120180930201902192020022806","09","314063515"
"23",100012,"00100012100120180930201902192020022806","10","137310409"
"23",100012,"00100012100120180930201902192020022806","11","201762634"
"23",100012,"00100012100120180930201902192020022806","12","935869218"
"23",100012,"00100012100120180930201902192020022806","13","102119497"
"23",100012,"00100012100120180930201902192020022806","14","8096058"
"23",100012,"00100012100120180930201902192020022806","15","0"
"23",100012,"00100012100120180930201902192020022806","16","8096058"
"23",100012,"00100012100120180930201902192020022806","17","110215555"
"23",100012,"00100012100120180930201902192020022806","18",
"23",100012,"00100012100120180930201902192020022806","19",
"23",100012,"00100012100120180930201902192020022806","21",
"23",100012,"00100012100120180930201902192020022806","24","0"
"23",100012,"00100012100120180930201902192020022806","25","110215555"
"23",100014,"00100014010120191231201905082020033404","01","204853359"
"23",100014,"00100014010120191231201905082020033404","02","227611107"
"23",100014,"00100014010120191231201905082020033404","03","432464466"
"23",100014,"00100014010120191231201905082020033404","04","330070225"
"23",100014,"00100014010120191231201905082020033404","05","102394241"
"23",100014,"00100014010120191231201905082020033404","06","817058"
"23",100014,"00100014010120191231201905082020033404","07","103211299"
"23",100014,"00100014010120191231201905082020033404","08","24779351"
"23",100014,"00100014010120191231201905082020033404","09","36646609"
"23",100014,"00100014010120191231201905082020033404","10","13093486"
"23",100014,"00100014010120191231201905082020033404","11","34436996"
"23",100014,"00100014010120191231201905082020033404","12","108956442"
"23",100014,"00100014010120191231201905082020033404","13","-5745143"
"23",100014,"00100014010120191231201905082020033404","14","18789323"
"23",100014,"00100014010120191231201905082020033404","15","12671210"
"23",100014,"00100014010120191231201905082020033404","16","6118113"
"23",100014,"00100014010120191231201905082020033404","17","372970"
"23",100014,"00100014010120191231201905082020033404","18",
"23",100014,"00100014010120191231201905082020033404","19",
"23",100014,"00100014010120191231201905082020033404","21",
"23",100014,"00100014010120191231201905082020033404","24","0"
"23",100014,"00100014010120191231201905082020033404","25","372970"
"23",100016,"00100016010120191231201905282020114618","01","135063032"
"23",100016,"00100016010120191231201905282020114618","02","5352"
"23",100016,"00100016010120191231201905282020114618","03","135068384"
"23",100016,"00100016010120191231201905282020114618","04","105060491"
"23",100016,"00100016010120191231201905282020114618","05","30007893"
"23",100016,"00100016010120191231201905282020114618","06","62168"
"23",100016,"00100016010120191231201905282020114618","07","30070061"
"23",100016,"00100016010120191231201905282020114618","08","6694829"
"23",100016,"00100016010120191231201905282020114618","09","7034089"
"23",100016,"00100016010120191231201905282020114618","10","4077826"
"23",100016,"00100016010120191231201905282020114618","11","11348930"
"23",100016,"00100016010120191231201905282020114618","12","29155674"
"23",100016,"00100016010120191231201905282020114618","13","914387"
"23",100016,"00100016010120191231201905282020114618","14","3191"
"23",100016,"00100016010120191231201905282020114618","15","0"
"23",100016,"00100016010120191231201905282020114618","16","3191"
"23",100016,"00100016010120191231201905282020114618","17","917578"
"23",100016,"00100016010120191231201905282020114618","18",
"23",100016,"00100016010120191231201905282020114618","19",
"23",100016,"00100016010120191231201905282020114618","21",
"23",100016,"00100016010120191231201905282020114618","24","0"
"23",100016,"00100016010120191231201905282020114618","25","917578"
"23",100017,"00100017100120180930201903182020032941","01","1069296111"
"23",100017,"00100017100120180930201903182020032941","02","968034015"
"23",100017,"00100017100120180930201903182020032941","03","2037330126"
"23",100017,"00100017100120180930201903182020032941","04","1565915566"
"23",100017,"00100017100120180930201903182020032941","05","471414560"
"23",100017,"00100017100120180930201903182020032941","06","19903417"
"23",100017,"00100017100120180930201903182020032941","07","491317977"
"23",100017,"00100017100120180930201903182020032941","08","124580866"
"23",100017,"00100017100120180930201903182020032941","09","151804945"
"23",100017,"00100017100120180930201903182020032941","10","84197601"
"23",100017,"00100017100120180930201903182020032941","11","146366591"
"23",100017,"00100017100120180930201903182020032941","12","506950003"
"23",100017,"00100017100120180930201903182020032941","13","-15632026"
"23",100017,"00100017100120180930201903182020032941","14","42638637"
"23",100017,"00100017100120180930201903182020032941","15","6569611"
"23",100017,"00100017100120180930201903182020032941","16","36069026"
"23",100017,"00100017100120180930201903182020032941","17","20437000"
"23",100017,"00100017100120180930201903182020032941","18",
"23",100017,"00100017100120180930201903182020032941","19",
"23",100017,"00100017100120180930201903182020032941","21",
"23",100017,"00100017100120180930201903182020032941","24","0"
"23",100017,"00100017100120180930201903182020032941","25","20437000"
"23",100018,"00100018100120180930201902062020124024","01","1324562704"
"23",100018,"00100018100120180930201902062020124024","02","1112815481"
"23",100018,"00100018100120180930201902062020124024","03","2437378185"
"23",100018,"00100018100120180930201902062020124024","04","1920385903"
"23",100018,"00100018100120180930201902062020124024","05","516992282"
"23",100018,"00100018100120180930201902062020124024","06","13410141"
"23",100018,"00100018100120180930201902062020124024","07","530402423"
"23",100018,"00100018100120180930201902062020124024","08","155371360"
"23",100018,"00100018100120180930201902062020124024","09","149606881"
"23",100018,"00100018100120180930201902062020124024","10","48824245"
"23",100018,"00100018100120180930201902062020124024","11","155835787"
"23",100018,"00100018100120180930201902062020124024","12","509638273"
"23",100018,"00100018100120180930201902062020124024","13","20764150"
"23",100018,"00100018100120180930201902062020124024","14","26744175"
"23",100018,"00100018100120180930201902062020124024","15","0"
"23",100018,"00100018100120180930201902062020124024","16","26744175"
"23",100018,"00100018100120180930201902062020124024","17","47508325"
"23",100018,"00100018100120180930201902062020124024","18",
"23",100018,"00100018100120180930201902062020124024","19",
"23",100018,"00100018100120180930201902062020124024","21",
"23",100018,"00100018100120180930201902062020124024","24","0"
"23",100018,"00100018100120180930201902062020124024","25","47508325"
"23",100019,"00100019100120180930201902242020094452","01","1906353260"
"23",100019,"00100019100120180930201902242020094452","02","866350997"
"23",100019,"00100019100120180930201902242020094452","03","2772704257"
"23",100019,"00100019100120180930201902242020094452","04","2239950768"
"23",100019,"00100019100120180930201902242020094452","05","532753489"
"23",100019,"00100019100120180930201902242020094452","06","12874848"
"23",100019,"00100019100120180930201902242020094452","07","545628337"
"23",100019,"00100019100120180930201902242020094452","08","109821153"
"23",100019,"00100019100120180930201902242020094452","09","158448142"
"23",100019,"00100019100120180930201902242020094452","10","63609848"
"23",100019,"00100019100120180930201902242020094452","11","164137350"
"23",100019,"00100019100120180930201902242020094452","12","496016493"
"23",100019,"00100019100120180930201902242020094452","13","49611844"
"23",100019,"00100019100120180930201902242020094452","14","33786325"
"23",100019,"00100019100120180930201902242020094452","15","23324019"
"23",100019,"00100019100120180930201902242020094452","16","10462306"
"23",100019,"00100019100120180930201902242020094452","17","60074150"
"23",100019,"00100019100120180930201902242020094452","18",
"23",100019,"00100019100120180930201902242020094452","19",
"23",100019,"00100019100120180930201902242020094452","21",
"23",100019,"00100019100120180930201902242020094452","24","0"
"23",100019,"00100019100120180930201902242020094452","25","60074150"
"23",100020,"00100020100120180930201902242020040256","01","380113397"
"23",100020,"00100020100120180930201902242020040256","02","379678661"
"23",100020,"00100020100120180930201902242020040256","03","759792058"
"23",100020,"00100020100120180930201902242020040256","04","554618615"
"23",100020,"00100020100120180930201902242020040256","05","205173443"
"23",100020,"00100020100120180930201902242020040256","06","1261002"
"23",100020,"00100020100120180930201902242020040256","07","206434445"
"23",100020,"00100020100120180930201902242020040256","08","43728713"
"23",100020,"00100020100120180930201902242020040256","09","44699332"
"23",100020,"00100020100120180930201902242020040256","10","17499523"
"23",100020,"00100020100120180930201902242020040256","11","79795832"
"23",100020,"00100020100120180930201902242020040256","12","185723400"
"23",100020,"00100020100120180930201902242020040256","13","20711045"
"23",100020,"00100020100120180930201902242020040256","14","2498257"
"23",100020,"00100020100120180930201902242020040256","15","2092131"
"23",100020,"00100020100120180930201902242020040256","16","406126"
"23",100020,"00100020100120180930201902242020040256","17","21117171"
"23",100020,"00100020100120180930201902242020040256","18","-24442"
"23",100020,"00100020100120180930201902242020040256","19",
"23",100020,"00100020100120180930201902242020040256","21",
"23",100020,"00100020100120180930201902242020040256","24","0"
"23",100020,"00100020100120180930201902242020040256","25","21092729"
"23",100022,"00100022100120180930201903182020104248","01","4065299257"
"23",100022,"00100022100120180930201903182020104248","02","1652125715"
"23",100022,"00100022100120180930201903182020104248","03","5717424972"
"23",100022,"00100022100120180930201903182020104248","04","4442825457"
"23",100022,"00100022100120180930201903182020104248","05","1274599515"
"23",100022,"00100022100120180930201903182020104248","06","193135428"
